kind,old_code,new_code,status,source_name,target_name,source_unit,target_unit,match_score,reason
Material,1410014,1132053,人工审核使用best_candidate,预应力混凝土电杆 Φ190×24000(上12中6下6),预应力混凝土电杆 φ190×24000,根,根,100,1=使用best_candidate
Material,1412002,1132269,相似名称匹配,钢筋混凝土等径电杆 Φ300×4500 下段,钢筋混凝土等径电杆 φ300×4500,根,根,100,自动采用唯一高相似候选
Material,1412003,1132377,规范化名称匹配,钢筋混凝土等径电杆 Φ300×6000 中段,钢筋混凝土等径电杆 φ300×6000 中段,根,根,98,
Material,1412006,1132809,规范化名称匹配,钢筋混凝土等径电杆 Φ300×9000,钢筋混凝土等径电杆 φ300×9000,根,根,98,
Material,1412008,1133133,规范化名称匹配,钢筋混凝土等径电杆 Φ400×6000 下段,钢筋混凝土等径电杆 φ400×6000 下段,根,根,98,
Material,1413005,1131405,人工审核使用best_candidate,钢筋混凝土电杆 Φ170×11000,预应力混凝土电杆 φ190×11000,根,根,100,1=使用best_candidate
Material,1423501,1134969,相似名称匹配,钢筋混凝土槽（带盖板）1000×80×80,钢筋混凝土槽 1000×80×80,个,个,94,自动采用唯一高相似候选
Material,1423502,1135077,相似名称匹配,钢筋混凝土槽(带盖板) 1000×120×80,钢筋混凝土槽 1000×120×80,个,个,95,自动采用唯一高相似候选
Material,1423504,1135293,人工审核使用best_candidate,单电缆混凝土槽 1000×160×160(80直型),单电缆混凝土槽 1000×160×160,根,个,100,1=使用best_candidate
Material,1423506,1135185,人工审核使用best_candidate,钢筋混凝土接头槽(带盖板) 槽宽250,钢筋混凝土接头槽 槽宽250,套,个,100,1=使用best_candidate
Material,1423507,1135401,名称匹配单位不同,双电缆混凝土槽 1000×200×160,双电缆混凝土槽 1000×200×160,根,个,100,
Material,1423508,1135509,名称单位匹配,单电缆槽盖板 1000×160×45,单电缆槽盖板 1000×160×45,块,块,100,
Material,1423509,1135617,名称单位匹配,单电缆槽盖板 1000×180×45,单电缆槽盖板 1000×180×45,块,块,100,
Material,1423510,1135725,名称单位匹配,双电缆槽盖板 1000×210×45,双电缆槽盖板 1000×210×45,块,块,100,
Material,1423515,1135833,规范化名称匹配,混凝土电缆槽道盖板（500×700×100）,混凝土电缆槽道盖板 500×700×100,块,块,98,
Material,1423603,1134537,名称单位匹配,混凝土底盘 800×800,混凝土底盘 800×800,块,块,100,
Material,1423604,1134645,名称单位匹配,混凝土底盘 1000×1000,混凝土底盘 1000×1000,块,块,100,
Material,1423701,1133457,名称单位匹配,混凝土卡盘 1000×300×120,混凝土卡盘 1000×300×120,个,个,100,
Material,1423702,1133565,名称单位匹配,混凝土卡盘 600×300×120,混凝土卡盘 600×300×120,个,个,100,
Material,1423703,1133673,名称单位匹配,混凝土卡盘 800×300×120,混凝土卡盘 800×300×120,个,个,100,
Material,1423704,1133781,名称单位匹配,混凝土卡盘 1200×300×150,混凝土卡盘 1200×300×150,个,个,100,
Material,1423705,1133889,名称单位匹配,栏杆卡盘 240×120×50,栏杆卡盘 240×120×50,个,个,100,
Material,1423801,1133997,名称单位匹配,混凝土拉线盘 500×300×150,混凝土拉线盘 500×300×150,个,个,100,
Material,1423802,1134105,名称单位匹配,混凝土拉线盘 600×300×180,混凝土拉线盘 600×300×180,个,个,100,
Material,1423803,1134213,名称单位匹配,混凝土拉线盘 800×400×180,混凝土拉线盘 800×400×180,个,个,100,
Material,1423804,1134321,名称单位匹配,混凝土拉线盘 1000×500×180,混凝土拉线盘 1000×500×180,个,个,100,
Material,1423851,1134753,名称单位匹配,混凝土保护板 300×250×30,混凝土保护板 300×250×30,百块,百块,100,
Material,1423901,1137129,名称单位匹配,地线埋设标 80×80×600,地线埋设标 80×80×600,根,根,100,
Material,1423902,1137237,名称单位匹配,混凝土标桩 150×150×700,混凝土标桩 150×150×700,个,个,100,
Material,1423906,1137345,名称单位匹配,电缆标桩 120×120×1200,电缆标桩 120×120×1200,根,根,100,
Material,1423907,1137453,名称单位匹配,防护桩 100×100×1800,防护桩 100×100×1800,根,根,100,
Material,1423912,1037855,人工审核使用best_candidate,PVC标桩（140×140×800）,复合材料标桩 140×140×800,根,根,100,1=使用best_candidate
Material,1423960,1109021,名称单位匹配,加气混凝土块 600×230×100,加气混凝土块 600×230×100,m3,m3,100,
Material,1432001,1139829,名称单位匹配,混凝土地模,混凝土地模,m2,m2,100,
Material,1432003,1127921,名称单位匹配,砖地模,砖地模,m2,m2,100,
Material,1432004,1128119,名称单位匹配,砖胎模,砖胎模,m2,m2,100,
Material,1434003,1226297,名称单位匹配,陶土管 d200×900,陶土管 d200×900,根,根,100,
Material,1500719,1177481,名称单位匹配,石墨润滑剂,石墨润滑剂,kg,kg,100,
Material,1600102,1150001,名称单位匹配,平板玻璃 δ=3,平板玻璃 δ=3,m2,m2,100,
Material,1600104,1150204,名称单位匹配,平板玻璃 δ=4,平板玻璃 δ=4,m2,m2,100,
Material,1600106,1150407,名称单位匹配,平板玻璃 δ=5,平板玻璃 δ=5,m2,m2,100,
Material,1600108,1150610,名称单位匹配,平板玻璃 δ=6,平板玻璃 δ=6,m2,m2,100,
Material,1600502,1151828,名称单位匹配,钢化玻璃 δ=10,钢化玻璃 δ=10,m2,m2,100,
Material,1600675,1154467,规范化名称匹配,热反射玻璃δ=6,热反射玻璃 δ=6,m2,m2,98,
Material,1600679,1205671,名称单位匹配,泡沫玻璃,泡沫玻璃,m3,m3,100,
Material,1600705,1057069,相似名称匹配,玻璃钢电缆槽 ≤200,玻璃钢电缆槽（含盖） ≤200,m,m,94,自动采用唯一高相似候选
Material,1600706,1057193,相似名称匹配,玻璃钢电缆槽 ≤400,玻璃钢电缆槽（含盖） ≤400,m,m,94,自动采用唯一高相似候选
Material,1600824,1058185,规范化名称匹配,玻璃钢伸缩节 Φ110,玻璃钢伸缩节 φ110,个,个,98,
Material,1600853,1128317,名称单位匹配,玻璃砖 190×190×80,玻璃砖 190×190×80,块,块,100,
Material,1600856,1155888,名称单位匹配,玻璃镜 δ=6,玻璃镜 δ=6,m2,m2,100,
Material,1600859,1015175,规范化名称匹配,卡箍 Φ110,卡箍 φ110,套,套,98,
Material,1600864,1156091,名称单位匹配,耐碱涂塑玻纤网格布,耐碱涂塑玻纤网格布,m2,m2,100,
Material,1600867,1156497,人工审核使用best_candidate,中碱无捻玻璃纤维布 0.5×900,中碱无捻玻璃纤维布 900×0.5,m2,m2,100,1=使用best_candidate
Material,1601001,1157512,名称单位匹配,玻璃布,玻璃布,m2,m2,100,
Material,1601003,1157918,名称单位匹配,玻璃棉毡,玻璃棉毡,kg,kg,100,
Material,1601005,1058681,名称单位匹配,玻璃钢中波瓦 1300×730×1.1,玻璃钢中波瓦 1300×730×1.1,m2,m2,100,
Material,1601010,1157106,名称单位匹配,玻璃纤维,玻璃纤维,kg,kg,100,
Material,1710001,1214885,名称单位匹配,石油沥青油毡 350号,石油沥青油毡 350号,卷,卷,100,
Material,1710002,1214959,名称单位匹配,石油沥青油毡 500号,石油沥青油毡 500号,卷,卷,100,
Material,1710004,1214885,相似名称匹配,石油沥青油纸 350号,石油沥青油毡 350号,卷,卷,93,自动采用唯一高相似候选
Material,1710050,1211925,名称单位匹配,薄膜玻璃丝布再生橡胶卷材,薄膜玻璃丝布再生橡胶卷材,m2,m2,100,
Material,1710052,1212517,名称单位匹配,APP改性沥青油毡防水卷材 δ=4,APP改性沥青油毡防水卷材 δ=4,m2,m2,100,
Material,1710054,1211481,名称单位匹配,三元乙丙橡胶防水卷材 δ=1.2,三元乙丙橡胶防水卷材 δ=1.2,m2,m2,100,
Material,1710056,1211703,名称单位匹配,氯化聚乙烯防水卷材 δ=1.2,氯化聚乙烯防水卷材 δ=1.2,m2,m2,100,
Material,1710061,1212073,名称单位匹配,JS-18环保防水卷材,JS-18环保防水卷材,m2,m2,100,
Material,1710063,1211999,规范化名称匹配单位不同,耐根穿刺SBS防水卷材δ=4,耐根穿刺SBS防水卷材 δ=4,㎡,m2,98,
Material,1710064,1211629,规范化名称匹配单位不同,氯化聚乙烯防水卷材δ=0.5,氯化聚乙烯防水卷材 δ=0.5,㎡,m2,98,
Material,1710070,1024489,名称单位匹配,氯丁橡胶片 δ=2,氯丁橡胶片 δ=2,m2,m2,100,
Material,1710074,1116451,名称单位匹配,西班牙瓦 310×310×15,西班牙瓦 310×310×15,块,块,100,
Material,1710079,1015071,人工审核使用best_candidate,不锈钢方通18×18,不锈钢方通 18×18×1.5,m,m,100,1=使用best_candidate
Material,1710081,1109461,名称单位匹配,砂加气混凝土板,砂加气混凝土板,m3,m3,100,
Material,1710086,1158324,名称单位匹配,铝箔离心玻璃棉 δ=50,铝箔离心玻璃棉 δ=50,m2,m2,100,
Material,1710101,1210001,名称单位匹配,881-Ⅰ防水涂料,881-Ⅰ防水涂料,kg,kg,100,
Material,1710103,1210075,名称单位匹配,JS-18防水涂料,JS-18防水涂料,kg,kg,100,
Material,1710104,1210149,名称单位匹配,聚氨酯防水涂料,聚氨酯防水涂料,kg,kg,100,
Material,1710106,1210297,名称单位匹配,溶剂型再生橡胶沥青防水涂料,溶剂型再生橡胶沥青防水涂料,kg,kg,100,
Material,1710107,1209451,名称单位匹配,防火涂料,防火涂料,kg,kg,100,
Material,1710120,4030111,名称单位匹配,硬木地板,硬木地板,m2,m2,100,
Material,1710121,4030705,人工审核使用best_candidate,硬木拼花企口席纹地板,硬木企口装饰板,m2,m2,100,1=使用best_candidate
Material,1710122,4030133,名称单位匹配,强化复合木地板,强化复合木地板,m2,m2,100,
Material,1710124,4030111,人工审核指定电算代号,活动木地板,硬木地板,m2,m2,100,L列指定电算代号
Material,1710130,1149061,名称单位匹配,竹片,竹片,m2,m2,100,
Material,1710205,1175917,名称单位匹配,881-Ⅱ防水嵌缝膏,881-Ⅱ防水嵌缝膏,kg,kg,100,
Material,1710207,1175849,名称单位匹配,密封油膏,密封油膏,kg,kg,100,
Material,1710210,1175883,人工审核使用best_candidate,嵌缝膏CSPE,CSPE嵌缝膏 330ml,支,支,100,1=使用best_candidate
Material,1710213,1175985,名称单位匹配,填充油膏剂,填充油膏剂,kg,kg,100,
Material,1710216,1176019,名称单位匹配,塑料油膏,塑料油膏,kg,kg,100,
Material,1710219,1175407,名称单位匹配,防水剂,防水剂,kg,kg,100,
Material,1710222,1211333,名称单位匹配,防水粉,防水粉,kg,kg,100,
Material,1710225,1175441,名称单位匹配,防水胶浆,防水胶浆,kg,kg,100,
Material,1720001,1204861,相似名称匹配,膨胀珍珠岩、珠光砂、珠岩粉,膨胀珍珠岩（珠光砂、珠岩粉）,m3,m3,99,自动采用唯一高相似候选
Material,1720006,4030529,名称单位匹配,菱镁板,菱镁板,m2,m2,100,
Material,1720014,1204591,名称单位匹配,岩棉瓦,岩棉瓦,m3,m3,100,
Material,1720020,1204456,名称单位匹配,软填料,软填料,kg,kg,100,
Material,1720023,1204996,名称单位匹配,岩棉板 δ=60,岩棉板 δ=60,m3,m3,100,
Material,1800304,1200136,人工审核指定电算代号,石棉 手选 特6级,石棉 机选 5～6级,kg,kg,100,L列指定电算代号
Material,1800305,1200271,名称单位匹配,石棉绒,石棉绒,kg,kg,100,
Material,1800307,1200541,名称单位匹配,石棉粉,石棉粉,kg,kg,100,
Material,1800308,1200676,名称单位匹配,普通石棉布 2.5×1000,普通石棉布 2.5×1000,m2,m2,100,
Material,1810355,1201081,规范化名称匹配,石棉扭绳 Φ3～5,石棉扭绳 φ=3～5,kg,kg,98,
Material,1810356,1201216,规范化名称匹配,石棉扭绳 Φ6～10,石棉扭绳 φ=6～10,kg,kg,98,
Material,1820702,1201486,规范化名称匹配,油浸石棉盘根 Φ6～20,油浸石棉盘根 φ=6～20,kg,kg,98,
Material,1820704,1201621,规范化名称匹配,橡胶石棉盘根 Φ6～10,橡胶石棉盘根 φ=6～10,kg,kg,98,
Material,1820705,1201756,规范化名称匹配,橡胶石棉盘根 Φ11～25,橡胶石棉盘根 φ=11～25,kg,kg,98,
Material,1830004,1202161,名称单位匹配,保温石棉板 δ=6,保温石棉板 δ=6,m2,m2,100,
Material,1831004,1202296,名称单位匹配,中压橡胶石棉板 δ=0.8～6,中压橡胶石棉板 δ=0.8～6,kg,kg,100,
Material,1831501,1202431,名称单位匹配,低压橡胶石棉板 δ=0.5～6,低压橡胶石棉板 δ=0.5～6,kg,kg,100,
Material,1832001,1202566,名称单位匹配,耐油橡胶石棉板 δ=0.8～1,耐油橡胶石棉板 δ=0.8～1,kg,kg,100,
Material,1834001,1202971,名称单位匹配,耐酸石棉胶板,耐酸石棉胶板,kg,kg,100,
Material,1834002,1037736,名称单位匹配,橡塑棉,橡塑棉,块,块,100,
Material,1835005,1203106,名称单位匹配,石棉水泥板 δ=10,石棉水泥板 δ=10,m2,m2,100,
Material,1900014,1010001,规范化名称匹配,光圆钢筋（HPB300） Φ＜10,光圆钢筋 HPB300 φ＜10,kg,kg,98,
Material,1900015,1010027,规范化名称匹配,光圆钢筋（HPB300） Φ≥10,光圆钢筋 HPB300 φ≥10,kg,kg,98,
Material,1900017,1010573,人工审核使用best_candidate,圆钢筋 16Mn Φ18以上,光圆钢筋 16Mn φ＞18,kg,kg,100,1=使用best_candidate
Material,1900021,1010599,规范化名称匹配,环氧树脂涂层钢筋Φ＞10,环氧树脂涂层钢筋 φ＞10,kg,kg,98,
Material,1902001,1010625,规范化名称匹配,镀锌圆钢 Φ＜10,镀锌圆钢 φ＜10,kg,kg,98,
Material,1902002,1010651,规范化名称匹配,镀锌圆钢 Φ≥10,镀锌圆钢 φ≥10,kg,kg,98,
Material,1910104,1010313,规范化名称匹配,带肋钢筋(HRB500) Φ＜18，≥28,带肋钢筋 HRB500 φ＜18，≥28,kg,kg,98,
Material,1910105,1010339,人工审核指定电算代号,带肋钢筋(HRB500) Φ18～25,带肋钢筋 HRB500 18≤φ＜28,kg,kg,100,L列指定电算代号
Material,1910106,1010703,规范化名称匹配,精轧螺纹钢筋(BST500S)Φ＞18,精轧螺纹钢筋 BST500S φ＞18,kg,kg,98,
Material,1910107,1010053,规范化名称匹配,带肋钢筋(HRB400) Φ＜18，≥28,带肋钢筋 HRB400 φ＜18，≥28,kg,kg,98,
Material,1910108,1010079,人工审核指定电算代号,带肋钢筋(HRB400) Φ18～25,带肋钢筋 HRB400 18≤φ＜28,kg,kg,100,L列指定电算代号
Material,1910109,1010729,规范化名称匹配,预应力螺旋肋钢筋Φ≥10,预应力螺旋肋钢筋 φ≥10,kg,kg,98,
Material,1920001,1012705,名称单位匹配,方钢 Q235-A,方钢 Q235-A,kg,kg,100,
Material,1930031,1012731,名称单位匹配,扁钢 Q235-A,扁钢 Q235-A,kg,kg,100,
Material,1930113,1012757,名称单位匹配,接地特轧扁钢,接地特轧扁钢,kg,kg,100,
Material,1932001,1012783,名称单位匹配,镀锌扁钢 Q235-A,镀锌扁钢 Q235-A,kg,kg,100,
Material,1940005,1012809,名称单位匹配,工字钢 Q235-A,工字钢 Q235-A,kg,kg,100,
Material,1950101,1012835,名称单位匹配,槽钢 Q235-A,槽钢 Q235-A,kg,kg,100,
Material,1950102,1012861,名称单位匹配,镀锌槽钢 Q235-A,镀锌槽钢 Q235-A,kg,kg,100,
Material,1960025,1012887,名称单位匹配,角钢 Q235-A,角钢 Q235-A,kg,kg,100,
Material,1960027,1012913,人工审核指定电算代号,镀锌角钢,镀锌角钢 Q235-A,kg,kg,100,L列指定电算代号
Material,1960028,1010677,规范化名称匹配,热镀锌圆钢φ8,热镀锌圆钢 φ8,kg,kg,98,
Material,1960029,1012939,人工审核指定电算代号,热镀锌扁钢 40×4,热镀锌扁钢,kg,kg,100,L列指定电算代号
Material,1962001,7023781,人工审核指定电算代号,型钢,隧道灯具 IP66,kg,套,100,L列指定电算代号
Material,1980012,1011561,名称单位匹配,冷拉低碳钢丝,冷拉低碳钢丝,kg,kg,100,
Material,1980014,1054341,名称单位匹配,绝缘绑扎线,绝缘绑扎线,kg,kg,100,
Material,1980053,1011405,名称单位匹配,预应力钢绞线,预应力钢绞线,kg,kg,100,
Material,1990051,1990051,名称单位匹配,钢件防腐处理,钢件防腐处理,t,t,100,
Material,2000001,1013381,名称单位匹配,钢板 Q235-A δ=0.5～6,钢板 Q235-A δ=0.5～6,kg,kg,100,
Material,2000007,1013407,名称单位匹配,钢板 Q235-A δ=7～40,钢板 Q235-A δ=7～40,kg,kg,100,
Material,2000024,1013433,人工审核使用best_candidate,钢板 16Mnq δ=6～10,钢板 Q345q δ=6～10,kg,kg,100,1=使用best_candidate
Material,2000026,1013459,规范化名称匹配,钢板 09Mn2δ=12～20,钢板 09Mn2 δ=12～20,kg,kg,98,
Material,2010001,1013745,名称单位匹配,花纹钢板,花纹钢板,kg,kg,100,
Material,2010003,1221369,规范化名称匹配,镀铬钢管 d10×1.5,镀铬钢管 D10×1.5,m,m,98,
Material,2010004,1013797,名称单位匹配,镀铬钢板,镀铬钢板,kg,kg,100,
Material,2020001,1013875,人工审核指定电算代号,冷轧钢板 Q235-A δ=0.3～3,冷轧钢板,kg,kg,100,L列指定电算代号
Material,2030003,1013901,人工审核使用best_candidate,镀锌钢板 δ=0.3～5,镀锌钢板,kg,kg,100,1=使用best_candidate
Material,2030004,1014109,人工审核使用best_candidate,镀锌铁板 δ≥0.6,镀锌铁板,kg,kg,100,1=使用best_candidate
Material,2031001,1013953,人工审核使用best_candidate,不锈钢板 δ≤8,不锈钢板,kg,kg,100,1=使用best_candidate
Material,2031002,1013979,名称单位匹配,不锈钢材,不锈钢材,kg,kg,100,
Material,2031005,1014005,名称单位匹配,不锈钢镜面板 δ=0.8,不锈钢镜面板 δ=0.8,m2,m2,100,
Material,2031007,1014811,名称单位匹配,不锈钢连接件  8×100,不锈钢连接件  8×100,个,个,100,
Material,2031014,1014655,规范化名称匹配,不锈钢卡口槽  10×3×1.2,不锈钢卡口槽 10×3×1.2,m,m,98,
Material,2031016,4035347,规范化名称匹配,不锈钢扶手Φ50,不锈钢扶手 φ50,m,m,98,
